benchmark,variant,pass_order,flags,wat_size,wasm_size,runs,warmup_runs,p25_ms,median_ms,p75_ms,result
rt01-fib-recursive,combo-inline-unroll,inline-tail-unroll,"--unroll-factor=4 --no-inline --pass-order=inline,tail,unroll",10243,612,5,1,21.084173989947885,21.362253988627344,21.878120001929346,75025
rt01-fib-recursive,combo-inline-unroll,unroll-inline-tail,"--unroll-factor=4 --no-inline --pass-order=unroll,inline,tail",10243,612,5,1,20.987486503145192,21.033344004536048,22.062617499614134,75025
rt01-fib-recursive,combo-inline-unroll,unroll-tail-inline,"--unroll-factor=4 --no-inline --pass-order=unroll,tail,inline",10243,612,5,1,21.10621300380444,21.323620996554382,21.866926006623544,75025
rt01-fib-recursive,combo-inline-unroll,tail-inline-unroll,"--unroll-factor=4 --no-inline --pass-order=tail,inline,unroll",10243,612,5,1,21.62864750425797,21.72275799966883,21.91838349972386,75025
rt01-fib-recursive,combo-inline-unroll,tail-unroll-inline,"--unroll-factor=4 --no-inline --pass-order=tail,unroll,inline",10243,612,5,1,21.064162996481173,21.378614997956902,21.819358502398245,75025
rt02-tail-factorial,baseline,inline-unroll-tail,"--pass-order=inline,unroll,tail",12560,665,5,1,19.816150997939985,20.182962995022535,20.417175503098406,479001600
rt02-tail-factorial,baseline,inline-tail-unroll,"--pass-order=inline,tail,unroll",12560,665,5,1,19.87116550299106,20.394727995153517,20.68588649854064,479001600
rt02-tail-factorial,baseline,unroll-inline-tail,"--pass-order=unroll,inline,tail",12560,665,5,1,20.106762000068557,20.20524900581222,20.964739502232987,479001600
rt02-tail-factorial,baseline,unroll-tail-inline,"--pass-order=unroll,tail,inline",12560,665,5,1,20.3762280070805,20.608815000741743,20.830955989367794,479001600
rt02-tail-factorial,baseline,tail-inline-unroll,"--pass-order=tail,inline,unroll",12560,665,5,1,20.237194003129844,20.555162991513498,21.02817950071767,479001600
rt02-tail-factorial,baseline,tail-unroll-inline,"--pass-order=tail,unroll,inline",12560,665,5,1,19.94701349758543,20.466599002247676,20.488471498538274,479001600
rt02-tail-factorial,no-inline,inline-unroll-tail,"--no-inline --pass-order=inline,unroll,tail",12560,665,5,1,19.713078007043805,20.258560005459003,20.76041200052714,479001600
rt02-tail-factorial,no-inline,inline-tail-unroll,"--no-inline --pass-order=inline,tail,unroll",12560,665,5,1,19.94626499072183,20.22224699612707,20.44394550466677,479001600
rt02-tail-factorial,no-inline,unroll-inline-tail,"--no-inline --pass-order=unroll,inline,tail",12560,665,5,1,19.7392400004901,20.39328499813564,20.515196498308796,479001600
rt02-tail-factorial,no-inline,unroll-tail-inline,"--no-inline --pass-order=unroll,tail,inline",12560,665,5,1,19.58168849523645,19.941599006415345,20.041267991473433,479001600
rt02-tail-factorial,no-inline,tail-inline-unroll,"--no-inline --pass-order=tail,inline,unroll",12560,665,5,1,19.276670005638152,20.154543992248364,20.644692500354722,479001600
rt02-tail-factorial,no-inline,tail-unroll-inline,"--no-inline --pass-order=tail,unroll,inline",12560,665,5,1,19.62690649816068,20.01183199172374,20.164606496109627,479001600
rt02-tail-factorial,unroll-4,inline-unroll-tail,"--unroll-factor=4 --pass-order=inline,unroll,tail",12560,665,5,1,19.81896149663953,20.58436899096705,21.51045899518067,479001600
rt02-tail-factorial,unroll-4,inline-tail-unroll,"--unroll-factor=4 --pass-order=inline,tail,unroll",12560,665,5,1,20.265710503736045,20.68625199899543,21.86582450667629,479001600
rt02-tail-factorial,unroll-4,unroll-inline-tail,"--unroll-factor=4 --pass-order=unroll,inline,tail",12560,665,5,1,19.877226994140074,20.310869003878906,21.02027499495307,479001600
