benchmark,variant,pass_order,flags,wat_size,wasm_size,runs,warmup_runs,p25_ms,median_ms,p75_ms,result
rt01-fib-recursive,unroll-8,inline-tail-unroll,"--unroll-factor=8 --pass-order=inline,tail,unroll",10243,612,50,10,20.20033799271914,20.506564993411303,20.854935988609213,75025
rt01-fib-recursive,unroll-8,unroll-inline-tail,"--unroll-factor=8 --pass-order=unroll,inline,tail",10243,612,50,10,20.232565992046148,20.563675498124212,20.88856249974924,75025
rt01-fib-recursive,unroll-8,unroll-tail-inline,"--unroll-factor=8 --pass-order=unroll,tail,inline",10243,612,50,10,20.062344749021577,20.415858496562578,20.991165503801312,75025
rt01-fib-recursive,unroll-8,tail-inline-unroll,"--unroll-factor=8 --pass-order=tail,inline,unroll",10243,612,50,10,20.2938357469975,20.697001004009508,21.050255756563274,75025
rt01-fib-recursive,unroll-8,tail-unroll-inline,"--unroll-factor=8 --pass-order=tail,unroll,inline",10243,612,50,10,20.17089375294745,20.544186496408656,20.92646175151458,75025
rt01-fib-recursive,tail-off,inline-unroll-tail,"--tail=off --pass-order=inline,unroll,tail",10243,612,50,10,20.26469400516362,20.60826749948319,20.97985300133587,75025
rt01-fib-recursive,tail-off,inline-tail-unroll,"--tail=off --pass-order=inline,tail,unroll",10243,612,50,10,20.356808996439213,20.582699500664603,20.99015899875667,75025
rt01-fib-recursive,tail-off,unroll-inline-tail,"--tail=off --pass-order=unroll,inline,tail",10243,612,50,10,20.295251753850607,20.738109487865586,21.107372504047817,75025
rt01-fib-recursive,tail-off,unroll-tail-inline,"--tail=off --pass-order=unroll,tail,inline",10243,612,50,10,20.322465501521947,20.804995991056785,21.282652251102263,75025
rt01-fib-recursive,tail-off,tail-inline-unroll,"--tail=off --pass-order=tail,inline,unroll",10243,612,50,10,20.363917501526885,20.724448011606,21.088920493639307,75025
rt01-fib-recursive,tail-off,tail-unroll-inline,"--tail=off --pass-order=tail,unroll,inline",10243,612,50,10,20.080779755517142,20.514996504061855,20.93656925353571,75025
rt01-fib-recursive,combo-inline-unroll,inline-unroll-tail,"--unroll-factor=4 --no-inline --pass-order=inline,unroll,tail",10243,612,50,10,20.246834748832043,20.46451099886326,20.801545993890613,75025
rt01-fib-recursive,combo-inline-unroll,inline-tail-unroll,"--unroll-factor=4 --no-inline --pass-order=inline,tail,unroll",10243,612,50,10,20.245785501174396,20.525125502899755,20.860103253653506,75025
rt01-fib-recursive,combo-inline-unroll,unroll-inline-tail,"--unroll-factor=4 --no-inline --pass-order=unroll,inline,tail",10243,612,50,10,20.22853824746562,20.523336999758612,20.83732725441223,75025
rt01-fib-recursive,combo-inline-unroll,unroll-tail-inline,"--unroll-factor=4 --no-inline --pass-order=unroll,tail,inline",10243,612,50,10,20.108678501856048,20.381724993058015,20.75310425061616,75025
rt01-fib-recursive,combo-inline-unroll,tail-inline-unroll,"--unroll-factor=4 --no-inline --pass-order=tail,inline,unroll",10243,612,50,10,20.07078924725647,20.60116999928141,20.96289199835155,75025
rt01-fib-recursive,combo-inline-unroll,tail-unroll-inline,"--unroll-factor=4 --no-inline --pass-order=tail,unroll,inline",10243,612,50,10,20.157129256404005,20.404903494636528,20.752675005496712,75025
rt02-tail-factorial,baseline,inline-unroll-tail,"--pass-order=inline,unroll,tail",12560,665,50,10,19.508795245201327,19.893219498044346,20.254134495189646,479001600
rt02-tail-factorial,baseline,inline-tail-unroll,"--pass-order=inline,tail,unroll",12560,665,50,10,19.74579225134221,19.867788992996793,20.29405475332169,479001600
rt02-tail-factorial,baseline,unroll-inline-tail,"--pass-order=unroll,inline,tail",12560,665,50,10,19.652393249998568,20.00610650429735,20.32426025471068,479001600
rt02-tail-factorial,baseline,unroll-tail-inline,"--pass-order=unroll,tail,inline",12560,665,50,10,19.492499504849548,19.7964730032254,20.18259174656123,479001600
rt02-tail-factorial,baseline,tail-inline-unroll,"--pass-order=tail,inline,unroll",12560,665,50,10,19.542940008250298,19.81235200219089,20.032644242746755,479001600
rt02-tail-factorial,baseline,tail-unroll-inline,"--pass-order=tail,unroll,inline",12560,665,50,10,19.64261499233544,19.902575499145314,20.095419004064752,479001600
rt02-tail-factorial,no-inline,inline-unroll-tail,"--no-inline --pass-order=inline,unroll,tail",12560,665,50,10,19.467305497528287,19.978237003670074,20.475643745157868,479001600
rt02-tail-factorial,no-inline,inline-tail-unroll,"--no-inline --pass-order=inline,tail,unroll",12560,665,50,10,19.64203475654358,19.96942450205097,20.40394399955403,479001600
rt02-tail-factorial,no-inline,unroll-inline-tail,"--no-inline --pass-order=unroll,inline,tail",12560,665,50,10,19.58596174881677,19.861179003783036,20.098216245969525,479001600
rt02-tail-factorial,no-inline,unroll-tail-inline,"--no-inline --pass-order=unroll,tail,inline",12560,665,50,10,19.466357243800303,19.95133399759652,20.31382925270009,479001600
rt02-tail-factorial,no-inline,tail-inline-unroll,"--no-inline --pass-order=tail,inline,unroll",12560,665,50,10,19.542719248420326,19.946748005168047,20.22114624924143,479001600
rt02-tail-factorial,no-inline,tail-unroll-inline,"--no-inline --pass-order=tail,unroll,inline",12560,665,50,10,19.41445150077925,19.82533799309749,20.118087995797396,479001600
rt02-tail-factorial,unroll-4,inline-unroll-tail,"--unroll-factor=4 --pass-order=inline,unroll,tail",12560,665,50,10,19.624921242211713,19.940202495490666,20.34191224447568,479001600
rt02-tail-factorial,unroll-4,inline-tail-unroll,"--unroll-factor=4 --pass-order=inline,tail,unroll",12560,665,50,10,19.347725006809924,19.66438299859874,20.10815199901117,479001600
rt02-tail-factorial,unroll-4,unroll-inline-tail,"--unroll-factor=4 --pass-order=unroll,inline,tail",12560,665,50,10,19.229119992814958,19.649241003207862,20.08435699826805,479001600
rt02-tail-factorial,unroll-4,unroll-tail-inline,"--unroll-factor=4 --pass-order=unroll,tail,inline",12560,665,50,10,19.198943497030996,19.70882149907993,20.3482580036507,479001600
rt02-tail-factorial,unroll-4,tail-inline-unroll,"--unroll-factor=4 --pass-order=tail,inline,unroll",12560,665,50,10,19.755600002099527,20.18540549761383,20.416584757185774,479001600
rt02-tail-factorial,unroll-4,tail-unroll-inline,"--unroll-factor=4 --pass-order=tail,unroll,inline",12560,665,50,10,19.70805625387584,19.963200495112687,20.323215998359956,479001600
rt02-tail-factorial,unroll-8,inline-unroll-tail,"--unroll-factor=8 --pass-order=inline,unroll,tail",12560,665,50,10,19.54958225178416,19.90891449531773,20.2761107502738,479001600
rt02-tail-factorial,unroll-8,inline-tail-unroll,"--unroll-factor=8 --pass-order=inline,tail,unroll",12560,665,50,10,19.531225250830175,19.877717008057516,20.174926743493415,479001600
rt02-tail-factorial,unroll-8,unroll-inline-tail,"--unroll-factor=8 --pass-order=unroll,inline,tail",12560,665,50,10,19.639643243863247,19.98970100976294,20.306476744735846,479001600
rt02-tail-factorial,unroll-8,unroll-tail-inline,"--unroll-factor=8 --pass-order=unroll,tail,inline",12560,665,50,10,19.648402252641972,19.967863503552508,20.336425004643388,479001600
rt02-tail-factorial,unroll-8,tail-inline-unroll,"--unroll-factor=8 --pass-order=tail,inline,unroll",12560,665,50,10,19.380071506020613,19.88610850094119,20.296460737881716,479001600
rt02-tail-factorial,unroll-8,tail-unroll-inline,"--unroll-factor=8 --pass-order=tail,unroll,inline",12560,665,50,10,19.29419150110334,19.926309505535755,20.5485580045206,479001600
rt02-tail-factorial,tail-off,inline-unroll-tail,"--tail=off --pass-order=inline,unroll,tail",10680,636,50,10,19.48089274810627,19.877850005286746,20.174065248284023,479001600
rt02-tail-factorial,tail-off,inline-tail-unroll,"--tail=off --pass-order=inline,tail,unroll",10680,636,50,10,19.44800249839318,20.17361650359817,20.53494374922593,479001600
rt02-tail-factorial,tail-off,unroll-inline-tail,"--tail=off --pass-order=unroll,inline,tail",10680,636,50,10,19.584884499636246,19.794564999756403,20.143235495197587,479001600
rt02-tail-factorial,tail-off,unroll-tail-inline,"--tail=off --pass-order=unroll,tail,inline",10680,636,50,10,19.219850004446926,19.756226502067875,20.2534874988487,479001600
rt02-tail-factorial,tail-off,tail-inline-unroll,"--tail=off --pass-order=tail,inline,unroll",10680,636,50,10,19.165099249221385,19.673871509439778,19.99730325769633,479001600
rt02-tail-factorial,tail-off,tail-unroll-inline,"--tail=off --pass-order=tail,unroll,inline",10680,636,50,10,19.363707488082582,19.825104500341695,20.23153925620136,479001600
rt02-tail-factorial,combo-inline-unroll,inline-unroll-tail,"--unroll-factor=4 --no-inline --pass-order=inline,unroll,tail",12560,665,50,10,19.55201499731629,19.97677549661603,20.464529003220377,479001600
rt02-tail-factorial,combo-inline-unroll,inline-tail-unroll,"--unroll-factor=4 --no-inline --pass-order=inline,tail,unroll",12560,665,50,10,19.302770000649616,19.75336650502868,20.18602274620207,479001600
rt02-tail-factorial,combo-inline-unroll,unroll-inline-tail,"--unroll-factor=4 --no-inline --pass-order=unroll,inline,tail",12560,665,50,10,19.177406495145988,19.581267501052935,20.501693754340522,479001600
rt02-tail-factorial,combo-inline-unroll,unroll-tail-inline,"--unroll-factor=4 --no-inline --pass-order=unroll,tail,inline",12560,665,50,10,19.391177247598534,19.793488005234394,20.307502745708916,479001600
rt02-tail-factorial,combo-inline-unroll,tail-inline-unroll,"--unroll-factor=4 --no-inline --pass-order=tail,inline,unroll",12560,665,50,10,19.191341252735583,19.702304496604484,20.152116241661133,479001600
rt02-tail-factorial,combo-inline-unroll,tail-unroll-inline,"--unroll-factor=4 --no-inline --pass-order=tail,unroll,inline",12560,665,50,10,19.351536997419316,19.808190496405587,20.179735256533604,479001600
rt03-loop-summation,baseline,inline-unroll-tail,"--pass-order=inline,unroll,tail",14738,678,50,10,19.1375342583342,19.7788320001564,20.29826750731445,200010000
rt03-loop-summation,baseline,inline-tail-unroll,"--pass-order=inline,tail,unroll",14738,678,50,10,19.18976174783893,19.801061498583294,20.21498225076357,200010000
rt03-loop-summation,baseline,unroll-inline-tail,"--pass-order=unroll,inline,tail",14738,678,50,10,19.10430226052995,19.53389500704361,19.836188508634223,200010000
rt03-loop-summation,baseline,unroll-tail-inline,"--pass-order=unroll,tail,inline",14738,678,50,10,19.057443241763394,19.70141549827531,19.970801251474768,200010000
rt03-loop-summation,baseline,tail-inline-unroll,"--pass-order=tail,inline,unroll",14738,678,50,10,18.997437506186543,19.548622993170284,19.834638496831758,200010000
rt03-loop-summation,baseline,tail-unroll-inline,"--pass-order=tail,unroll,inline",14738,678,50,10,19.465664750896394,19.767834004596807,20.062374998815358,200010000
rt03-loop-summation,no-inline,inline-unroll-tail,"--no-inline --pass-order=inline,unroll,tail",14738,678,50,10,19.32939749895013,19.654831994557753,20.00809699529782,200010000
rt03-loop-summation,no-inline,inline-tail-unroll,"--no-inline --pass-order=inline,tail,unroll",14738,678,50,10,19.001024498720653,19.305792498926166,19.65913874664693,200010000
rt03-loop-summation,no-inline,unroll-inline-tail,"--no-inline --pass-order=unroll,inline,tail",14738,678,50,10,19.075838499702513,19.28415650036186,19.629043505119625,200010000
rt03-loop-summation,no-inline,unroll-tail-inline,"--no-inline --pass-order=unroll,tail,inline",14738,678,50,10,19.110727502265945,19.37981299852254,19.673573249747278,200010000
rt03-loop-summation,no-inline,tail-inline-unroll,"--no-inline --pass-order=tail,inline,unroll",14738,678,50,10,19.41757650638465,19.715670503501315,20.017328246467514,200010000
rt03-loop-summation,no-inline,tail-unroll-inline,"--no-inline --pass-order=tail,unroll,inline",14738,678,50,10,19.21631849836558,19.668323002406396,19.940927249990636,200010000
rt03-loop-summation,unroll-4,inline-unroll-tail,"--unroll-factor=4 --pass-order=inline,unroll,tail",14738,678,50,10,19.380979509151075,19.801223497779574,20.141562752542086,200010000
rt03-loop-summation,unroll-4,inline-tail-unroll,"--unroll-factor=4 --pass-order=inline,tail,unroll",14738,678,50,10,19.144003752444405,19.492098996124696,19.994962749478873,200010000
rt03-loop-summation,unroll-4,unroll-inline-tail,"--unroll-factor=4 --pass-order=unroll,inline,tail",14738,678,50,10,19.308187507704133,19.77676800743211,20.261398000002373,200010000
rt03-loop-summation,unroll-4,unroll-tail-inline,"--unroll-factor=4 --pass-order=unroll,tail,inline",14738,678,50,10,19.313605000206735,19.694054004503414,20.029069502925267,200010000
rt03-loop-summation,unroll-4,tail-inline-unroll,"--unroll-factor=4 --pass-order=tail,inline,unroll",14738,678,50,10,19.12670999809052,19.662396000057925,20.07582599981106,200010000
rt03-loop-summation,unroll-4,tail-unroll-inline,"--unroll-factor=4 --pass-order=tail,unroll,inline",14738,678,50,10,19.1026617467287,19.547665993741248,19.883860248228302,200010000
rt03-loop-summation,unroll-8,inline-unroll-tail,"--unroll-factor=8 --pass-order=inline,unroll,tail",17322,719,50,10,19.254786002420587,19.562882007448934,19.830046254355693,200010000
rt03-loop-summation,unroll-8,inline-tail-unroll,"--unroll-factor=8 --pass-order=inline,tail,unroll",17322,719,50,10,19.033417498576455,19.399602999328636,19.675517251016572,200010000
rt03-loop-summation,unroll-8,unroll-inline-tail,"--unroll-factor=8 --pass-order=unroll,inline,tail",17322,719,50,10,18.99743175090407,19.68314750411082,19.976977757323766,200010000
rt03-loop-summation,unroll-8,unroll-tail-inline,"--unroll-factor=8 --pass-order=unroll,tail,inline",17322,719,50,10,19.01841949802474,19.502535498759244,19.945261752582155,200010000
rt03-loop-summation,unroll-8,tail-inline-unroll,"--unroll-factor=8 --pass-order=tail,inline,unroll",17322,719,50,10,19.205288499506423,19.465464501990937,19.91806899968651,200010000
rt03-loop-summation,unroll-8,tail-unroll-inline,"--unroll-factor=8 --pass-order=tail,unroll,inline",17322,719,50,10,19.328857997606974,19.69170649681473,20.080221496755257,200010000
rt03-loop-summation,tail-off,inline-unroll-tail,"--tail=off --pass-order=inline,unroll,tail",14738,678,50,10,19.35637299902737,19.62006849498721,19.961873258580454,200010000
rt03-loop-summation,tail-off,inline-tail-unroll,"--tail=off --pass-order=inline,tail,unroll",14738,678,50,10,19.293389246740844,19.814745501207653,20.14237599360058,200010000
rt03-loop-summation,tail-off,unroll-inline-tail,"--tail=off --pass-order=unroll,inline,tail",14738,678,50,10,19.266149247414432,19.666467007482424,20.164218003628775,200010000
rt03-loop-summation,tail-off,unroll-tail-inline,"--tail=off --pass-order=unroll,tail,inline",14738,678,50,10,19.207953751902096,19.656260003102943,20.02656199692865,200010000
rt03-loop-summation,tail-off,tail-inline-unroll,"--tail=off --pass-order=tail,inline,unroll",14738,678,50,10,19.453701748716412,19.775528002355713,20.479343249462545,200010000
rt03-loop-summation,tail-off,tail-unroll-inline,"--tail=off --pass-order=tail,unroll,inline",14738,678,50,10,19.342626743309665,19.65503499377519,20.229339745128527,200010000
rt03-loop-summation,combo-inline-unroll,inline-unroll-tail,"--unroll-factor=4 --no-inline --pass-order=inline,unroll,tail",14738,678,50,10,19.49841275200015,19.89975349715678,20.596133002982242,200010000
rt03-loop-summation,combo-inline-unroll,inline-tail-unroll,"--unroll-factor=4 --no-inline --pass-order=inline,tail,unroll",14738,678,50,10,19.2288814978383,19.567573493986856,20.021680003992515,200010000
rt03-loop-summation,combo-inline-unroll,unroll-inline-tail,"--unroll-factor=4 --no-inline --pass-order=unroll,inline,tail",14738,678,50,10,19.36142850900069,20.081616996321827,20.443188506760634,200010000
rt03-loop-summation,combo-inline-unroll,unroll-tail-inline,"--unroll-factor=4 --no-inline --pass-order=unroll,tail,inline",14738,678,50,10,19.2031705082627,19.60639550088672,20.063632011442678,200010000
rt03-loop-summation,combo-inline-unroll,tail-inline-unroll,"--unroll-factor=4 --no-inline --pass-order=tail,inline,unroll",14738,678,50,10,19.3925732455682,19.97040350397583,20.378048742713872,200010000
rt03-loop-summation,combo-inline-unroll,tail-unroll-inline,"--unroll-factor=4 --no-inline --pass-order=tail,unroll,inline",14738,678,50,10,19.425876998866443,19.819021501461975,20.19462199677946,200010000
rt04-stride-heavy-loop,baseline,inline-unroll-tail,"--pass-order=inline,unroll,tail",18845,754,50,10,19.454640496405773,20.091889004106633,20.56864299447625,24450418
rt04-stride-heavy-loop,baseline,inline-tail-unroll,"--pass-order=inline,tail,unroll",18845,754,50,10,19.552686491806526,19.978062504378613,20.497851252002874,24450418
rt04-stride-heavy-loop,baseline,unroll-inline-tail,"--pass-order=unroll,inline,tail",18845,754,50,10,19.542088248272194,19.83398549782578,20.33967549505178,24450418
rt04-stride-heavy-loop,baseline,unroll-tail-inline,"--pass-order=unroll,tail,inline",18845,754,50,10,19.593588509451365,20.048637001309544,20.561898254527478,24450418
rt04-stride-heavy-loop,baseline,tail-inline-unroll,"--pass-order=tail,inline,unroll",18845,754,50,10,19.472787000268,19.924505999370012,20.34771549369907,24450418
rt04-stride-heavy-loop,baseline,tail-unroll-inline,"--pass-order=tail,unroll,inline",18845,754,50,10,19.73884000108228,20.000234493636526,20.4284544888651,24450418
rt04-stride-heavy-loop,no-inline,inline-unroll-tail,"--no-inline --pass-order=inline,unroll,tail",18845,754,50,10,19.403679245442618,19.935410004109144,20.23412525159074,24450418
rt04-stride-heavy-loop,no-inline,inline-tail-unroll,"--no-inline --pass-order=inline,tail,unroll",18845,754,50,10,19.48411924604443,19.966350999311544,20.269620999897597,24450418
rt04-stride-heavy-loop,no-inline,unroll-inline-tail,"--no-inline --pass-order=unroll,inline,tail",18845,754,50,10,19.63879625327536,19.952647999161854,20.418017007614253,24450418
rt04-stride-heavy-loop,no-inline,unroll-tail-inline,"--no-inline --pass-order=unroll,tail,inline",18845,754,50,10,19.552666250092443,19.761216499318834,20.05589074906311,24450418
rt04-stride-heavy-loop,no-inline,tail-inline-unroll,"--no-inline --pass-order=tail,inline,unroll",18845,754,50,10,19.472120500722667,19.827557494863868,20.059351492818678,24450418
rt04-stride-heavy-loop,no-inline,tail-unroll-inline,"--no-inline --pass-order=tail,unroll,inline",18845,754,50,10,19.356296004843898,19.73450800142018,20.147562248894246,24450418
rt04-stride-heavy-loop,unroll-4,inline-unroll-tail,"--unroll-factor=4 --pass-order=inline,unroll,tail",18845,754,50,10,19.44028725120006,19.831739999062847,20.28852249713964,24450418
rt04-stride-heavy-loop,unroll-4,inline-tail-unroll,"--unroll-factor=4 --pass-order=inline,tail,unroll",18845,754,50,10,19.268089257820975,19.68994900380494,20.31582074414473,24450418
rt04-stride-heavy-loop,unroll-4,unroll-inline-tail,"--unroll-factor=4 --pass-order=unroll,inline,tail",18845,754,50,10,19.51862850182806,19.85358149977401,20.254187500540866,24450418
rt04-stride-heavy-loop,unroll-4,unroll-tail-inline,"--unroll-factor=4 --pass-order=unroll,tail,inline",18845,754,50,10,19.237225002143532,19.800438501988538,20.411801000591367,24450418
rt04-stride-heavy-loop,unroll-4,tail-inline-unroll,"--unroll-factor=4 --pass-order=tail,inline,unroll",18845,754,50,10,19.29347974510165,19.881449501554016,20.284220008761622,24450418
rt04-stride-heavy-loop,unroll-4,tail-unroll-inline,"--unroll-factor=4 --pass-order=tail,unroll,inline",18845,754,50,10,19.171713003743207,19.633637501101475,20.04042424232466,24450418
rt04-stride-heavy-loop,unroll-8,inline-unroll-tail,"--unroll-factor=8 --pass-order=inline,unroll,tail",22685,818,50,10,19.233359253121307,19.613378994108643,20.009725496493047,24450418
rt04-stride-heavy-loop,unroll-8,inline-tail-unroll,"--unroll-factor=8 --pass-order=inline,tail,unroll",22685,818,50,10,19.021225241885986,19.436709000729024,19.8655334970681,24450418
rt04-stride-heavy-loop,unroll-8,unroll-inline-tail,"--unroll-factor=8 --pass-order=unroll,inline,tail",22685,818,50,10,19.005675756488927,19.514513995090965,19.99728450755356,24450418
rt04-stride-heavy-loop,unroll-8,unroll-tail-inline,"--unroll-factor=8 --pass-order=unroll,tail,inline",22685,818,50,10,19.008901497727493,19.452911503321957,19.897302001481876,24450418
rt04-stride-heavy-loop,unroll-8,tail-inline-unroll,"--unroll-factor=8 --pass-order=tail,inline,unroll",22685,818,50,10,19.396130250243004,19.917720499506686,20.198935504595283,24450418
rt04-stride-heavy-loop,unroll-8,tail-unroll-inline,"--unroll-factor=8 --pass-order=tail,unroll,inline",22685,818,50,10,19.295612750283908,19.63914049701998,19.989605752925854,24450418
rt04-stride-heavy-loop,tail-off,inline-unroll-tail,"--tail=off --pass-order=inline,unroll,tail",18845,754,50,10,19.286145747173578,19.78927200252656,20.21597948987619,24450418
rt04-stride-heavy-loop,tail-off,inline-tail-unroll,"--tail=off --pass-order=inline,tail,unroll",18845,754,50,10,19.43276575548225,19.750318002479617,20.25424125167774,24450418
rt04-stride-heavy-loop,tail-off,unroll-inline-tail,"--tail=off --pass-order=unroll,inline,tail",18845,754,50,10,19.03081175623811,19.632720504887402,19.990470493212342,24450418
rt04-stride-heavy-loop,tail-off,unroll-tail-inline,"--tail=off --pass-order=unroll,tail,inline",18845,754,50,10,19.393788497836795,19.736572496185545,20.233873998222407,24450418
rt04-stride-heavy-loop,tail-off,tail-inline-unroll,"--tail=off --pass-order=tail,inline,unroll",18845,754,50,10,19.33551126057864,19.759886497922707,20.050681006978266,24450418
rt04-stride-heavy-loop,tail-off,tail-unroll-inline,"--tail=off --pass-order=tail,unroll,inline",18845,754,50,10,19.06790125212865,19.5592985037365,19.990594246337423,24450418
rt04-stride-heavy-loop,combo-inline-unroll,inline-unroll-tail,"--unroll-factor=4 --no-inline --pass-order=inline,unroll,tail",18845,754,50,10,19.20566999615403,19.649539506644942,20.122095753322355,24450418
rt04-stride-heavy-loop,combo-inline-unroll,inline-tail-unroll,"--unroll-factor=4 --no-inline --pass-order=inline,tail,unroll",18845,754,50,10,19.422353005211335,19.868305993441027,20.32836224680068,24450418
rt04-stride-heavy-loop,combo-inline-unroll,unroll-inline-tail,"--unroll-factor=4 --no-inline --pass-order=unroll,inline,tail",18845,754,50,10,18.954690247483086,19.649781497719232,20.167560505797155,24450418
rt04-stride-heavy-loop,combo-inline-unroll,unroll-tail-inline,"--unroll-factor=4 --no-inline --pass-order=unroll,tail,inline",18845,754,50,10,19.54795899655437,19.866142007231247,20.143801491940394,24450418
rt04-stride-heavy-loop,combo-inline-unroll,tail-inline-unroll,"--unroll-factor=4 --no-inline --pass-order=tail,inline,unroll",18845,754,50,10,19.133197001792723,19.6429184943554,20.01439074956579,24450418
rt04-stride-heavy-loop,combo-inline-unroll,tail-unroll-inline,"--unroll-factor=4 --no-inline --pass-order=tail,unroll,inline",18845,754,50,10,18.933668008685345,19.345599503139965,19.94575249045738,24450418
rt05-nested-mix,baseline,inline-unroll-tail,"--pass-order=inline,unroll,tail",20533,755,50,10,19.00871050020214,19.467084501229692,20.01434400153812,36414
rt05-nested-mix,baseline,inline-tail-unroll,"--pass-order=inline,tail,unroll",20533,755,50,10,19.16484675530228,19.67369550402509,20.063466999999946,36414
rt05-nested-mix,baseline,unroll-inline-tail,"--pass-order=unroll,inline,tail",20533,755,50,10,19.028990751394304,19.37175249622669,20.073622748896014,36414
rt05-nested-mix,baseline,unroll-tail-inline,"--pass-order=unroll,tail,inline",20533,755,50,10,19.06464475541725,19.45255699683912,19.81881725077983,36414
rt05-nested-mix,baseline,tail-inline-unroll,"--pass-order=tail,inline,unroll",20533,755,50,10,19.192947998817544,19.541416499123443,20.022047247039154,36414
rt05-nested-mix,baseline,tail-unroll-inline,"--pass-order=tail,unroll,inline",20533,755,50,10,18.990020238561556,19.408200001635123,19.904261993360706,36414
rt05-nested-mix,no-inline,inline-unroll-tail,"--no-inline --pass-order=inline,unroll,tail",20533,755,50,10,18.8218262483133,19.46896749723237,19.86481474523316,36414
rt05-nested-mix,no-inline,inline-tail-unroll,"--no-inline --pass-order=inline,tail,unroll",20533,755,50,10,19.028635742870392,19.571305499994196,20.136881754297065,36414
rt05-nested-mix,no-inline,unroll-inline-tail,"--no-inline --pass-order=unroll,inline,tail",20533,755,50,10,19.17349549330538,19.696845003636554,20.222258754074574,36414
rt05-nested-mix,no-inline,unroll-tail-inline,"--no-inline --pass-order=unroll,tail,inline",20533,755,50,10,19.16429549601162,19.783756499236915,20.244797746272525,36414
rt05-nested-mix,no-inline,tail-inline-unroll,"--no-inline --pass-order=tail,inline,unroll",20533,755,50,10,19.187889254681068,19.596165999246296,20.100746503885603,36414
rt05-nested-mix,no-inline,tail-unroll-inline,"--no-inline --pass-order=tail,unroll,inline",20533,755,50,10,19.068567493377486,19.514106010319665,20.009258998470614,36414
rt05-nested-mix,unroll-4,inline-unroll-tail,"--unroll-factor=4 --pass-order=inline,unroll,tail",20533,755,50,10,19.362359496881254,19.68988149019424,20.271459510695422,36414
