benchmark,variant,pass_order,flags,wat_size,wasm_size,runs,warmup_runs,p25_ms,median_ms,p75_ms,result
rt01-fib-recursive,combo-inline-unroll,inline-tail-unroll,"--unroll-factor=4 --no-inline --pass-order=inline,tail,unroll",10243,612,50,10,20.133631751377834,20.552698006213177,20.948836750903865,75025
rt01-fib-recursive,combo-inline-unroll,unroll-inline-tail,"--unroll-factor=4 --no-inline --pass-order=unroll,inline,tail",10243,612,50,10,20.212930499837967,20.448237002710812,20.881298500171397,75025
rt01-fib-recursive,combo-inline-unroll,unroll-tail-inline,"--unroll-factor=4 --no-inline --pass-order=unroll,tail,inline",10243,612,50,10,20.211723745887866,20.547129497572314,20.964343504601857,75025
rt01-fib-recursive,combo-inline-unroll,tail-inline-unroll,"--unroll-factor=4 --no-inline --pass-order=tail,inline,unroll",10243,612,50,10,20.245923748007044,20.62307649612194,20.88951500263647,75025
rt01-fib-recursive,combo-inline-unroll,tail-unroll-inline,"--unroll-factor=4 --no-inline --pass-order=tail,unroll,inline",10243,612,50,10,20.120836994465208,20.46535149565898,20.76206349374843,75025
rt02-tail-factorial,baseline,inline-unroll-tail,"--pass-order=inline,unroll,tail",12560,665,50,10,19.514047246047994,19.73535700381035,20.037580507050734,479001600
rt02-tail-factorial,baseline,inline-tail-unroll,"--pass-order=inline,tail,unroll",12560,665,50,10,19.313225497171516,19.70118250028463,20.130314507696312,479001600
rt02-tail-factorial,baseline,unroll-inline-tail,"--pass-order=unroll,inline,tail",12560,665,50,10,19.158487990353024,19.547601499652956,20.12954300516867,479001600
rt02-tail-factorial,baseline,unroll-tail-inline,"--pass-order=unroll,tail,inline",12560,665,50,10,19.33169825861114,19.603241998993326,19.96511800098233,479001600
rt02-tail-factorial,baseline,tail-inline-unroll,"--pass-order=tail,inline,unroll",12560,665,50,10,19.387870008358732,19.67225850239629,20.19411600122112,479001600
rt02-tail-factorial,baseline,tail-unroll-inline,"--pass-order=tail,unroll,inline",12560,665,50,10,19.36985599968466,19.574411999201402,19.947866258007707,479001600
rt02-tail-factorial,no-inline,inline-unroll-tail,"--no-inline --pass-order=inline,unroll,tail",12560,665,50,10,19.321256506373174,19.51143850601511,19.8428057556157,479001600
rt02-tail-factorial,no-inline,inline-tail-unroll,"--no-inline --pass-order=inline,tail,unroll",12560,665,50,10,19.249403005233034,19.498112495057285,19.916722503694473,479001600
rt02-tail-factorial,no-inline,unroll-inline-tail,"--no-inline --pass-order=unroll,inline,tail",12560,665,50,10,19.405827250011498,19.781728005909827,20.318947750638472,479001600
rt02-tail-factorial,no-inline,unroll-tail-inline,"--no-inline --pass-order=unroll,tail,inline",12560,665,50,10,19.247107000410324,19.5833845064044,20.132843492319807,479001600
rt02-tail-factorial,no-inline,tail-inline-unroll,"--no-inline --pass-order=tail,inline,unroll",12560,665,50,10,19.36037149425829,19.736674999876413,20.09739174536662,479001600
rt02-tail-factorial,no-inline,tail-unroll-inline,"--no-inline --pass-order=tail,unroll,inline",12560,665,50,10,19.469812250463292,19.787736993748695,20.187994748994242,479001600
rt02-tail-factorial,unroll-4,inline-unroll-tail,"--unroll-factor=4 --pass-order=inline,unroll,tail",12560,665,50,10,19.404447248234646,19.742513504752424,20.158076997176977,479001600
rt02-tail-factorial,unroll-4,inline-tail-unroll,"--unroll-factor=4 --pass-order=inline,tail,unroll",12560,665,50,10,19.366790005733492,19.555653496354353,20.072896004421636,479001600
rt02-tail-factorial,unroll-4,unroll-inline-tail,"--unroll-factor=4 --pass-order=unroll,inline,tail",12560,665,50,10,19.30335774886771,19.671874499181286,20.0667520002753,479001600
rt02-tail-factorial,unroll-4,unroll-tail-inline,"--unroll-factor=4 --pass-order=unroll,tail,inline",12560,665,50,10,19.639811256638495,19.90876399941044,20.394776245666435,479001600
rt02-tail-factorial,unroll-4,tail-inline-unroll,"--unroll-factor=4 --pass-order=tail,inline,unroll",12560,665,50,10,19.345708496985026,19.710946500708815,20.1239452471782,479001600
rt02-tail-factorial,unroll-4,tail-unroll-inline,"--unroll-factor=4 --pass-order=tail,unroll,inline",12560,665,50,10,20.02152149361791,20.407243493536953,21.118093747645617,479001600
rt02-tail-factorial,unroll-8,inline-unroll-tail,"--unroll-factor=8 --pass-order=inline,unroll,tail",12560,665,50,10,19.42205424711574,19.80604400159791,20.148930001596455,479001600
rt02-tail-factorial,unroll-8,inline-tail-unroll,"--unroll-factor=8 --pass-order=inline,tail,unroll",12560,665,50,10,19.32135975221172,19.841598994389642,20.189008242596174,479001600
rt02-tail-factorial,unroll-8,unroll-inline-tail,"--unroll-factor=8 --pass-order=unroll,inline,tail",12560,665,50,10,19.436170248809503,19.881053500284906,20.19691849636729,479001600
rt02-tail-factorial,unroll-8,unroll-tail-inline,"--unroll-factor=8 --pass-order=unroll,tail,inline",12560,665,50,10,19.352348001120845,19.721131000551395,20.13688999795704,479001600
rt02-tail-factorial,unroll-8,tail-inline-unroll,"--unroll-factor=8 --pass-order=tail,inline,unroll",12560,665,50,10,19.30629474372836,19.67044699267717,19.939618752687238,479001600
rt02-tail-factorial,unroll-8,tail-unroll-inline,"--unroll-factor=8 --pass-order=tail,unroll,inline",12560,665,50,10,19.299839997984236,19.521997499396093,20.139678003033623,479001600
rt02-tail-factorial,tail-off,inline-unroll-tail,"--tail=off --pass-order=inline,unroll,tail",10680,636,50,10,19.396317751670722,19.698252006492112,20.09664625438745,479001600
rt02-tail-factorial,tail-off,inline-tail-unroll,"--tail=off --pass-order=inline,tail,unroll",10680,636,50,10,19.402159243327333,19.870736003213096,20.332402258645743,479001600
rt02-tail-factorial,tail-off,unroll-inline-tail,"--tail=off --pass-order=unroll,inline,tail",10680,636,50,10,19.330625007569324,19.931458999053575,20.300975756981643,479001600
rt02-tail-factorial,tail-off,unroll-tail-inline,"--tail=off --pass-order=unroll,tail,inline",10680,636,50,10,19.12382174123195,19.700320503034163,20.383472496178,479001600
